lat,lon,id,pm2_5_cf_1_count,pm2_5_atm_count,p_2_5_um_count,start_date,end_date,Network
38.9883,-122.751,15993,6180,6180,6180,01-01-2019 00:01,08-01-2020 23:00,PPA
38.9883,-122.751,15994,6225,6225,6360,01-01-2019 00:00,08-01-2020 23:00,PPA
40.5526,-122.237,16059,4575,4575,4573,01-01-2019 00:00,08-01-2020 23:01,PPA
40.5526,-122.237,16060,4550,4550,4569,24-04-2019 20:01,08-01-2020 23:01,PPA
40.4743,-122.454,16071,7159,7159,7159,29-01-2019 16:27,08-01-2020 23:00,PPA
40.4743,-122.454,16072,7153,7153,7154,31-01-2019 02:28,08-01-2020 23:00,PPA
40.4469,-122.409,16075,7219,7219,7217,29-01-2019 16:55,08-01-2020 23:01,PPA
40.4469,-122.409,16076,7213,7213,7217,01-02-2019 13:56,08-01-2020 23:01,PPA
40.5911,-122.429,16091,8498,8498,8499,03-01-2019 01:00,08-01-2020 23:01,PPA
40.5911,-122.429,16092,8498,8498,8499,01-01-2019 00:00,08-01-2020 23:01,PPA
40.6823,-122.366,16405,8911,8911,8911,02-01-2019 13:00,08-01-2020 23:01,PPA
40.6823,-122.366,16406,8911,8911,8911,01-01-2019 00:00,08-01-2020 23:01,PPA
39.8125,-121.601,16581,8245,8245,8244,18-01-2019 17:55,08-01-2020 23:00,PPA
39.8125,-121.601,16582,8246,8246,8245,19-01-2019 19:54,08-01-2020 23:00,PPA
39.4353,-121.545,16597,4650,4650,4650,19-03-2019 00:00,08-01-2020 23:01,PPA
39.4353,-121.545,16598,5672,5672,5672,01-03-2019 07:05,08-01-2020 23:01,PPA
39.7045,-121.792,16607,8885,8885,8884,01-01-2019 00:01,08-01-2020 23:00,PPA
39.7045,-121.792,16608,8884,8884,8884,29-05-2019 12:00,08-01-2020 23:00,PPA
39.853,-121.596,16609,52,52,52,18-01-2019 17:24,20-01-2019 20:25,PPA
39.853,-121.596,16610,52,52,52,18-01-2019 20:24,20-01-2019 20:26,PPA
39.5104,-121.547,16611,8883,8883,8886,01-01-2019 00:01,08-01-2020 23:00,PPA
39.5104,-121.547,16612,1981,1981,1981,18-10-2019 06:01,08-01-2020 23:00,PPA
39.5042,-121.435,16615,6514,6514,6513,01-01-2019 00:00,01-10-2019 22:01,PPA
39.5042,-121.435,16616,6513,6513,6513,01-01-2019 00:00,01-10-2019 22:01,PPA
39.8196,-121.592,16617,1375,1375,1375,01-01-2019 02:00,27-02-2019 18:01,PPA
39.8196,-121.592,16618,1375,1375,1375,01-01-2019 00:00,27-02-2019 18:01,PPA
39.8096,-121.882,16621,1318,1318,1318,01-01-2019 00:00,15-03-2019 00:28,PPA
39.8096,-121.882,16622,1319,1319,1318,01-01-2019 00:00,15-03-2019 00:29,PPA
39.7399,-121.826,16625,3394,3394,3525,27-05-2019 15:01,06-12-2019 04:01,PPA
39.7399,-121.826,16626,6886,6886,6886,16-04-2019 16:01,06-12-2019 04:01,PPA
39.5829,-121.445,16637,1293,1293,1293,01-01-2019 00:01,15-03-2019 01:05,PPA
39.5829,-121.445,16638,1293,1293,1294,20-02-2019 22:01,15-03-2019 01:08,PPA
38.8974,-121.076,16691,6098,6098,6098,17-04-2019 22:58,08-01-2020 23:00,PPA
38.8974,-121.076,16692,5429,5429,5429,21-05-2019 00:01,08-01-2020 23:00,PPA
38.8971,-121.076,16695,5051,5051,5047,25-04-2019 22:03,25-11-2019 18:00,PPA
38.8971,-121.076,16696,1644,1644,1644,18-09-2019 05:01,25-11-2019 18:00,PPA
38.8973,-121.076,16751,4072,4072,4072,23-07-2019 00:01,08-01-2020 23:01,PPA
38.8973,-121.076,16752,4072,4072,4072,23-07-2019 00:01,08-01-2020 23:01,PPA
38.8972,-121.076,16753,4559,4559,4559,07-06-2019 18:48,15-12-2019 06:00,PPA
38.8972,-121.076,16754,4559,4559,4559,10-09-2019 10:01,15-12-2019 06:00,PPA
38.8974,-121.076,16755,5729,5729,5726,07-05-2019 00:00,08-01-2020 23:01,PPA
38.8974,-121.076,16756,5854,5854,5855,29-05-2019 15:01,08-01-2020 23:01,PPA
38.8998,-121.073,16758,442,442,442,02-01-2019 15:30,01-05-2019 15:20,PPA
38.8973,-121.076,16759,3552,3552,3552,25-04-2019 22:10,21-09-2019 19:00,PPA
38.8973,-121.076,16760,3475,3475,3475,05-06-2019 04:00,21-09-2019 19:00,PPA
38.8973,-121.076,16761,5083,5083,5083,11-06-2019 00:00,08-01-2020 23:01,PPA
38.8973,-121.076,16762,4906,4906,4915,27-08-2019 15:01,08-01-2020 23:01,PPA
38.8971,-121.076,16773,4157,4157,4157,01-05-2019 21:00,08-01-2020 23:01,PPA
38.8971,-121.076,16774,3818,3818,3818,28-05-2019 04:00,08-01-2020 23:01,PPA
38.897,-121.076,16783,370,370,370,25-06-2019 00:00,29-07-2019 21:39,PPA
38.897,-121.076,16784,934,934,934,31-05-2019 20:34,29-07-2019 21:40,PPA
41.3263,-122.345,17309,8715,8715,8714,01-01-2019 00:00,08-01-2020 23:00,PPA
41.3263,-122.345,17310,8714,8714,8714,01-01-2019 00:00,08-01-2020 23:00,PPA
40.3861,-122.291,17313,5132,5132,5226,02-01-2019 17:19,08-01-2020 23:00,PPA
40.3861,-122.291,17314,5292,5292,5294,02-01-2019 17:19,08-01-2020 23:00,PPA
38.9682,-123.688,17827,8757,8757,8748,01-01-2019 00:01,08-01-2020 23:00,PPA
38.9682,-123.688,17828,8755,8755,8753,21-05-2019 06:00,08-01-2020 23:00,PPA
39.2674,-123.219,17837,6311,6311,6312,01-01-2019 00:00,08-01-2020 23:01,PPA
39.2674,-123.219,17838,6815,6815,6816,01-01-2019 00:00,08-01-2020 23:01,PPA
39.0114,-123.376,17851,1283,1283,1285,03-01-2019 03:00,01-03-2019 18:00,PPA
39.0114,-123.376,17852,1287,1287,1285,01-01-2019 00:00,01-03-2019 18:00,PPA
39.686,-123.483,17873,8837,8837,8836,01-01-2019 00:01,08-01-2020 23:01,PPA
39.686,-123.483,17874,8836,8836,8836,01-01-2019 00:01,08-01-2020 23:01,PPA
39.3987,-123.358,17909,8813,8813,8812,01-01-2019 00:00,10-01-2020 00:00,PPA
39.3987,-123.358,17910,8809,8809,8796,07-07-2019 14:01,09-01-2020 23:00,PPA
39.1233,-123.206,17911,5428,5428,5428,01-01-2019 00:00,27-10-2019 02:01,PPA
39.1233,-123.206,17912,5428,5428,5428,24-09-2019 10:00,27-10-2019 02:01,PPA
38.9151,-123.699,17973,6585,6585,6584,01-01-2019 00:00,12-12-2019 17:00,PPA
38.9151,-123.699,17974,6416,6416,6411,09-04-2019 12:00,12-12-2019 17:00,PPA
39.3409,-120.182,18359,8976,8976,8976,01-01-2019 00:00,09-01-2020 23:00,PPA
39.3409,-120.182,18360,8976,8976,8976,01-01-2019 00:00,09-01-2020 23:00,PPA
38.7872,-121.388,18913,8733,8733,8731,01-01-2019 00:01,08-01-2020 23:01,PPA
38.7872,-121.388,18914,8731,8731,8732,01-01-2019 00:01,08-01-2020 23:01,PPA
38.8428,-121.22,18973,8244,8244,8249,01-01-2019 00:01,08-01-2020 23:05,PPA
38.8428,-121.22,18974,8201,8201,8215,01-01-2019 00:00,08-01-2020 23:10,PPA
38.7783,-121.14,19048,8830,8830,8830,01-01-2019 00:04,09-01-2020 23:00,PPA
38.7783,-121.14,19050,8830,8830,8830,01-01-2019 00:00,09-01-2020 23:00,PPA
38.9872,-121.042,19051,8677,8677,8677,01-01-2019 00:00,09-01-2020 23:00,PPA
38.9872,-121.042,19052,8677,8677,8677,01-01-2019 00:00,09-01-2020 23:01,PPA
39.984,-123.976,19239,8741,8741,8741,01-01-2019 00:00,09-01-2020 23:01,PPA
39.984,-123.976,19240,8741,8741,8740,01-01-2019 00:00,09-01-2020 23:01,PPA
39.8649,-123.717,19251,8754,8754,8754,01-01-2019 00:00,08-01-2020 23:00,PPA
39.8649,-123.717,19252,8754,8754,8756,01-01-2019 00:00,08-01-2020 23:00,PPA
39.7714,-121.825,19269,8925,8925,8923,01-01-2019 00:00,08-01-2020 23:00,PPA
39.7714,-121.825,19270,8925,8925,8926,05-02-2019 05:03,08-01-2020 23:00,PPA
39.2221,-120.985,19451,3608,3608,3655,04-08-2019 01:01,08-01-2020 23:01,PPA
39.2221,-120.985,19452,8816,8816,8816,01-01-2019 00:00,08-01-2020 23:01,PPA
39.2299,-123.737,19493,8588,8588,8587,02-01-2019 10:00,08-01-2020 23:01,PPA
39.2299,-123.737,19494,8587,8587,8586,01-01-2019 00:00,08-01-2020 23:01,PPA
39.55,-123.438,19560,8885,8885,8883,01-01-2019 00:01,08-01-2020 23:00,PPA
39.0431,-122.747,19561,7655,7655,7637,01-01-2019 00:01,08-01-2020 23:01,PPA
39.0431,-122.747,19562,7609,7609,7602,01-01-2019 00:00,08-01-2020 23:01,PPA
38.8087,-121.252,19619,8945,8945,8944,01-01-2019 00:01,08-01-2020 23:00,PPA
38.8087,-121.252,19621,8947,8947,8946,01-01-2019 00:01,08-01-2020 23:01,PPA
39.3538,-121.681,19661,8901,8901,8901,01-01-2019 00:00,08-01-2020 23:01,PPA
39.3538,-121.681,19662,8901,8901,8901,01-01-2019 00:00,08-01-2020 23:01,PPA
39.2705,-121.654,19697,8790,8790,8789,02-01-2019 06:00,09-01-2020 00:00,PPA
39.2705,-121.654,19698,8788,8788,8788,01-01-2019 00:00,08-01-2020 23:00,PPA
39.1284,-123.716,19709,7426,7426,7426,01-01-2019 00:10,10-11-2019 00:01,PPA
39.1284,-123.716,19710,7426,7426,7426,01-01-2019 00:00,10-11-2019 00:01,PPA
39.7933,-123.256,19773,8739,8739,8732,01-01-2019 00:01,08-01-2020 23:00,PPA
39.7933,-123.256,19774,8738,8738,8723,01-01-2019 00:01,08-01-2020 23:00,PPA
40.6097,-122.49,19989,8815,8815,8815,01-01-2019 00:00,08-01-2020 23:01,PPA
40.6097,-122.49,19990,8815,8815,8815,01-01-2019 00:00,08-01-2020 23:01,PPA
39.7328,-121.873,20563,8950,8950,8950,01-01-2019 00:00,08-01-2020 23:01,PPA
39.7328,-121.873,20564,8950,8950,8950,01-01-2019 00:00,08-01-2020 23:01,PPA
39.2773,-120.126,20871,3694,3694,3782,05-07-2019 13:07,08-01-2020 23:01,PPA
39.2773,-120.126,20872,7708,7708,7711,01-01-2019 00:00,08-01-2020 23:01,PPA
39.33,-120.249,20955,8796,8796,8795,01-01-2019 00:00,08-01-2020 23:01,PPA
39.33,-120.249,20956,8795,8795,8795,01-01-2019 00:00,08-01-2020 23:01,PPA
39.0746,-121.09,21215,6663,6663,6663,01-01-2019 00:01,03-12-2019 02:19,PPA
39.0746,-121.09,21217,6662,6662,6658,01-01-2019 00:00,03-12-2019 02:24,PPA
41.3268,-122.321,21347,8377,8377,8377,26-01-2019 18:11,08-01-2020 23:00,PPA
41.3268,-122.321,21348,8377,8377,8376,24-01-2019 20:11,08-01-2020 23:00,PPA
41.3276,-122.315,21369,8407,8407,8406,24-01-2019 03:34,08-01-2020 23:00,PPA
41.3276,-122.315,21370,8406,8406,8407,22-01-2019 17:34,08-01-2020 23:00,PPA
38.9057,-121.057,21451,1126,1126,1126,01-01-2019 00:00,16-02-2019 21:00,PPA
38.9057,-121.057,21452,1126,1126,1126,01-01-2019 00:00,16-02-2019 21:00,PPA
39.4011,-123.326,21997,7867,7867,7864,01-01-2019 00:00,08-01-2020 23:00,PPA
39.4011,-123.326,21998,7862,7862,7860,01-01-2019 00:00,31-12-2019 21:00,PPA
39.2213,-120.877,22086,7547,7547,7547,01-01-2019 00:01,01-12-2019 17:01,PPA
39.2213,-120.877,22088,7547,7547,7547,01-01-2019 00:01,01-12-2019 17:01,PPA
40.3582,-122.219,22369,8687,8687,8686,01-01-2019 00:02,08-01-2020 23:00,PPA
40.3582,-122.219,22370,8686,8686,8686,01-01-2019 00:01,08-01-2020 23:00,PPA
38.9868,-120.985,22371,8054,8054,8055,03-01-2019 04:00,08-01-2020 23:00,PPA
38.9868,-120.985,22372,8053,8053,8051,01-01-2019 00:00,08-01-2020 23:00,PPA
38.792,-123.551,22429,8715,8715,8713,01-01-2019 00:00,08-01-2020 23:00,PPA
38.792,-123.551,22430,8717,8717,8717,01-01-2019 00:00,08-01-2020 23:00,PPA
40.8815,-124.077,24438,7920,7920,7920,11-01-2019 18:46,08-01-2020 23:02,PPA
39.434,-104.732,314,8504,8504,8503,01-01-2019 00:01,05-01-2020 23:01,PPA
39.434,-104.732,315,8505,8505,8504,01-01-2019 00:01,05-01-2020 23:01,PPA
35.2243,-111.606,322,8585,8585,8584,01-01-2019 00:01,05-01-2020 23:01,PPA
35.2243,-111.606,323,8571,8571,8550,01-01-2019 00:01,05-01-2020 23:01,PPA
39.7795,-105.006,1710,824,824,824,01-01-2019 00:00,06-02-2019 15:00,PPA
39.7795,-105.006,1711,824,824,824,01-01-2019 00:00,06-02-2019 15:00,PPA
39.7322,-105.015,1716,157,157,157,01-01-2019 00:03,09-01-2019 06:36,PPA
39.7322,-105.015,1717,155,155,157,01-01-2019 00:01,09-01-2019 06:36,PPA
39.6202,-106.099,2245,8876,8876,8876,01-01-2019 00:00,05-01-2020 23:00,PPA
39.6202,-106.099,2246,8876,8876,8876,01-01-2019 00:00,05-01-2020 23:00,PPA
39.7825,-104.96,2249,7082,7082,7079,01-01-2019 00:00,18-11-2019 18:01,PPA
39.7825,-104.96,2250,7078,7078,7079,01-01-2019 00:00,18-11-2019 18:00,PPA
39.4043,-104.553,2392,8760,8760,8760,02-01-2019 09:01,05-01-2020 23:01,PPA
39.4043,-104.553,2393,8761,8761,8761,01-01-2019 00:01,05-01-2020 23:01,PPA
40.4031,-104.934,2490,7259,7259,7259,08-03-2019 14:56,05-01-2020 23:00,PPA
40.4031,-104.934,2491,7259,7259,7259,08-03-2019 14:56,05-01-2020 23:00,PPA
38.9781,-105.094,2520,8718,8718,8718,05-01-2019 06:00,05-01-2020 23:00,PPA
38.9781,-105.094,2521,8718,8718,8717,01-01-2019 00:00,05-01-2020 23:00,PPA
32.9596,-105.781,2528,8767,8767,8764,01-01-2019 00:00,05-01-2020 23:01,PPA
32.9596,-105.781,2529,8768,8768,8765,29-01-2019 17:02,05-01-2020 23:00,PPA
33.4439,-104.515,2540,8855,8855,8856,01-01-2019 00:01,05-01-2020 23:01,PPA
33.4439,-104.515,2541,8855,8855,8856,01-01-2019 00:01,05-01-2020 23:01,PPA
39.0973,-108.392,2671,8706,8706,8706,02-01-2019 05:00,29-12-2019 17:01,PPA
39.0973,-108.392,2672,8706,8706,8706,01-01-2019 00:00,29-12-2019 17:01,PPA
39.7548,-104.966,2720,1,1,1,05-05-2019 21:11,05-05-2019 21:11,PPA
36.4147,-105.578,2800,8841,8841,8829,01-01-2019 00:00,05-01-2020 23:01,PPA
36.4147,-105.578,2801,8840,8840,8841,01-01-2019 00:00,05-01-2020 23:01,PPA
35.17,-106.54,2875,8389,8389,8398,01-01-2019 00:01,05-01-2020 23:00,PPA
35.17,-106.54,2876,8397,8397,8398,01-01-2019 00:01,06-01-2020 00:00,PPA
39.7531,-105.041,2900,8880,8880,8883,01-01-2019 00:02,05-01-2020 23:01,PPA
39.7531,-105.041,2901,3848,3848,3847,29-07-2019 17:01,05-01-2020 23:01,PPA
32.3003,-106.86,2938,8762,8762,8762,01-01-2019 00:01,05-01-2020 23:00,PPA
32.3003,-106.86,2939,8762,8762,8763,01-01-2019 00:00,05-01-2020 23:00,PPA
33.3189,-112.07,3021,8795,8795,8794,01-01-2019 00:01,05-01-2020 23:01,PPA
33.3189,-112.07,3022,8794,8794,8794,01-01-2019 00:03,05-01-2020 23:00,PPA
40.0407,-105.271,3062,5514,5514,5514,21-05-2019 05:48,05-01-2020 23:01,PPA
40.0407,-105.271,3063,5351,5351,5351,28-05-2019 00:00,05-01-2020 23:01,PPA
38.9137,-104.702,3067,8790,8790,8787,02-01-2019 10:02,05-01-2020 23:01,PPA
38.9137,-104.702,3068,8774,8774,8777,01-01-2019 00:01,05-01-2020 23:01,PPA
32.4259,-111.001,3163,8880,8880,8881,01-01-2019 00:00,05-01-2020 23:00,PPA
32.4259,-111.001,3164,8880,8880,8880,01-01-2019 00:00,05-01-2020 23:00,PPA
37.7432,-107.016,3201,8715,8715,8716,01-01-2019 00:00,05-01-2020 23:00,PPA
37.7432,-107.016,3202,8715,8715,8716,01-01-2019 00:00,05-01-2020 23:00,PPA
40.0001,-104.763,3311,8877,8877,8877,01-01-2019 00:02,05-01-2020 23:00,PPA
40.0001,-104.763,3312,8877,8877,8877,01-01-2019 00:00,05-01-2020 23:00,PPA
35.2825,-106.72,3579,8763,8763,8764,01-01-2019 00:04,05-01-2020 23:00,PPA
35.2825,-106.72,3580,8763,8763,8763,01-01-2019 00:00,05-01-2020 23:00,PPA
39.7795,-105.005,3924,824,824,824,01-01-2019 00:00,06-02-2019 15:01,PPA
39.7795,-105.005,3925,824,824,824,01-01-2019 00:00,06-02-2019 15:01,PPA
39.7082,-104.981,4022,8879,8879,8878,01-01-2019 00:01,05-01-2020 23:01,PPA
39.7082,-104.981,4023,8879,8879,8879,01-01-2019 00:00,05-01-2020 23:01,PPA
33.3993,-111.728,4191,8871,8871,8871,01-01-2019 00:00,05-01-2020 23:01,PPA
33.3993,-111.728,4192,8871,8871,8871,01-01-2019 00:00,05-01-2020 23:01,PPA
33.6139,-112.11,4499,8786,8786,8785,01-01-2019 00:01,05-01-2020 23:00,PPA
33.6139,-112.11,4500,8785,8785,8785,01-01-2019 00:00,05-01-2020 23:00,PPA
40.1382,-105.168,4583,5352,5352,5352,28-05-2019 00:01,05-01-2020 23:01,PPA
40.1382,-105.168,4584,5738,5738,5738,11-05-2019 22:01,05-01-2020 23:01,PPA
40.5405,-105.114,4637,2497,2497,2597,19-09-2019 19:01,05-01-2020 23:00,PPA
40.5405,-105.114,4638,8281,8281,8282,17-01-2019 22:42,05-01-2020 23:00,PPA
39.9894,-105.252,4643,8848,8848,8852,01-01-2019 00:00,05-01-2020 23:01,PPA
39.9894,-105.252,4644,8852,8852,8852,01-01-2019 00:00,05-01-2020 23:01,PPA
39.1118,-108.352,4823,8842,8842,8842,01-01-2019 00:00,05-01-2020 23:00,PPA
39.1118,-108.352,4824,8842,8842,8842,01-01-2019 00:00,05-01-2020 23:00,PPA
40.0366,-105.223,4867,7909,7909,7909,01-01-2019 00:01,05-01-2020 23:00,PPA
40.0366,-105.223,4868,7909,7909,7910,29-01-2019 03:01,05-01-2020 23:00,PPA
39.4775,-105.007,4892,8876,8876,8877,01-01-2019 00:01,05-01-2020 23:01,PPA
39.4775,-105.007,4893,8876,8876,8876,01-01-2019 00:01,05-01-2020 23:01,PPA
40.5099,-104.962,5374,6945,6945,6944,01-01-2019 00:00,05-01-2020 23:01,PPA
40.5099,-104.962,5375,7112,7112,7112,01-01-2019 00:00,05-01-2020 23:01,PPA
37.2748,-107.099,5416,8519,8519,8558,01-01-2019 00:17,05-01-2020 23:00,PPA
37.2748,-107.099,5417,8556,8556,8557,30-04-2019 09:01,05-01-2020 23:00,PPA
33.2938,-112.097,5484,7801,7801,7802,01-01-2019 00:00,05-01-2020 23:01,PPA
33.2938,-112.097,5485,7801,7801,7801,01-01-2019 00:00,05-01-2020 23:00,PPA
33.4471,-111.809,5502,4878,4878,4886,01-01-2019 00:00,05-01-2020 23:01,PPA
33.4471,-111.809,5503,4886,4886,4887,01-01-2019 00:00,05-01-2020 23:01,PPA
33.26,-111.781,5532,7426,7426,7426,01-01-2019 00:00,05-01-2020 23:01,PPA
33.26,-111.781,5533,7426,7426,7426,01-01-2019 00:00,05-01-2020 23:01,PPA
35.8161,-106.675,5618,5393,5393,5393,01-01-2019 00:01,05-01-2020 23:02,PPA
35.8161,-106.675,5619,5945,5945,5945,01-01-2019 00:03,05-01-2020 23:02,PPA
39.0506,-108.581,5764,8700,8700,8702,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0506,-108.581,5765,8701,8701,8698,01-01-2019 00:00,05-01-2020 23:00,PPA
36.7439,-111.764,5813,1084,1084,1085,03-01-2019 23:56,10-04-2019 04:00,PPA
36.7439,-111.764,5815,1085,1085,1085,03-01-2019 23:56,10-04-2019 04:00,PPA
33.5873,-112.197,5906,8569,8569,8571,01-01-2019 00:42,05-01-2020 23:01,PPA
33.5873,-112.197,5907,8572,8572,8573,01-01-2019 00:42,05-01-2020 23:01,PPA
33.3807,-111.96,6616,8852,8852,8852,01-01-2019 00:00,05-01-2020 23:00,PPA
33.3807,-111.96,6617,8853,8853,8852,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0385,-108.522,6776,7769,7769,7589,01-01-2019 00:02,05-01-2020 23:00,PPA
39.0385,-108.522,6777,7577,7577,7568,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0976,-108.567,6782,4774,4774,4774,01-01-2019 00:00,19-07-2019 23:01,PPA
39.0976,-108.567,6783,4774,4774,4774,01-01-2019 00:00,19-07-2019 23:00,PPA
33.6199,-112.406,7036,8873,8873,8872,01-01-2019 00:00,05-01-2020 23:00,PPA
33.6199,-112.406,7037,8872,8872,8872,01-01-2019 00:00,05-01-2020 23:01,PPA
35.2503,-106.664,7366,1522,1522,1522,01-01-2019 00:01,05-03-2019 15:02,PPA
35.2503,-106.664,7367,1522,1522,1522,01-01-2019 00:01,05-03-2019 15:02,PPA
35.1458,-106.503,7378,1814,1814,1814,01-01-2019 01:14,17-03-2019 15:00,PPA
35.1458,-106.503,7379,1814,1814,1814,07-02-2019 00:00,17-03-2019 15:01,PPA
35.0995,-106.674,7404,1821,1821,1821,02-01-2019 09:04,17-03-2019 21:00,PPA
35.0995,-106.674,7405,1821,1821,1821,01-01-2019 00:00,17-03-2019 21:00,PPA
35.0891,-106.575,7420,1839,1839,1838,01-01-2019 00:00,18-03-2019 15:02,PPA
35.0891,-106.575,7421,1840,1840,1840,02-01-2019 19:00,20-04-2019 18:26,PPA
38.8609,-107.648,7422,8880,8880,8880,02-01-2019 21:00,05-01-2020 23:01,PPA
38.8609,-107.648,7423,8880,8880,8880,01-01-2019 00:00,05-01-2020 23:01,PPA
38.7283,-108.049,7524,3935,3935,3937,01-01-2019 00:00,15-06-2019 11:01,PPA
38.7283,-108.049,7525,3937,3937,3937,01-01-2019 00:00,15-06-2019 11:01,PPA
38.8211,-107.712,7526,6265,6265,6265,01-01-2019 00:00,21-09-2019 01:01,PPA
38.8211,-107.712,7527,6264,6264,6264,01-01-2019 00:00,21-09-2019 01:01,PPA
35.5676,-105.853,7570,5135,5135,5135,01-01-2019 00:00,23-10-2019 22:15,PPA
35.5676,-105.853,7571,4706,4706,4706,01-01-2019 00:00,23-10-2019 22:15,PPA
39.1019,-108.533,7600,8403,8403,8409,01-01-2019 00:05,05-01-2020 23:01,PPA
39.1019,-108.533,7601,8409,8409,8409,01-01-2019 00:00,05-01-2020 23:01,PPA
38.9366,-108.407,7614,8843,8843,8847,01-01-2019 00:04,05-01-2020 23:01,PPA
38.9366,-108.407,7615,8842,8842,8845,01-01-2019 00:00,05-01-2020 23:01,PPA
39.0638,-108.561,7620,5374,5374,5374,01-01-2019 00:01,07-10-2019 17:01,PPA
39.0638,-108.561,7621,5226,5226,5231,01-01-2019 00:01,07-10-2019 17:01,PPA
39.1033,-108.36,7624,8701,8701,8701,01-01-2019 00:00,05-01-2020 23:00,PPA
39.1033,-108.36,7625,8702,8702,8701,01-01-2019 00:00,05-01-2020 23:00,PPA
39.2785,-108.879,7628,8858,8858,8858,01-01-2019 00:00,05-01-2020 23:01,PPA
39.2785,-108.879,7629,8858,8858,8858,01-01-2019 00:00,05-01-2020 23:01,PPA
39.1101,-108.349,7640,7298,7298,7284,26-01-2019 21:14,05-01-2020 23:00,PPA
39.1101,-108.349,7641,7283,7283,7280,25-01-2019 20:15,05-01-2020 23:01,PPA
39.1579,-108.731,7648,8879,8879,8879,02-01-2019 21:01,05-01-2020 23:00,PPA
39.1579,-108.731,7649,8879,8879,8879,01-01-2019 00:01,05-01-2020 23:00,PPA
39.3542,-104.69,7936,8834,8834,8834,01-01-2019 00:00,05-01-2020 23:00,PPA
39.3542,-104.69,7937,8834,8834,8834,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0181,-105.056,7940,6931,6931,6931,01-01-2019 00:00,20-10-2019 17:03,PPA
39.0181,-105.056,7941,6932,6932,6933,01-01-2019 00:00,20-10-2019 17:03,PPA
32.2982,-110.846,7942,5341,5341,5341,01-01-2019 00:00,19-08-2019 20:00,PPA
32.2982,-110.846,7943,5341,5341,5342,01-01-2019 00:00,19-08-2019 20:00,PPA
39.7859,-104.989,7956,8880,8880,8880,01-01-2019 00:00,05-01-2020 23:01,PPA
39.7859,-104.989,7957,8881,8881,8881,01-01-2019 00:00,05-01-2020 23:01,PPA
39.3063,-108.736,7996,8037,8037,8038,01-01-2019 00:00,05-01-2020 23:00,PPA
39.3063,-108.736,7997,8038,8038,8037,01-01-2019 00:00,05-01-2020 23:00,PPA
39.1071,-108.545,8012,8880,8880,8880,01-01-2019 00:01,05-01-2020 23:00,PPA
39.1071,-108.545,8013,8881,8881,8880,06-02-2019 17:00,05-01-2020 23:00,PPA
39.1488,-108.607,8018,8226,8226,8226,01-01-2019 00:01,05-01-2020 23:00,PPA
39.1488,-108.607,8019,8225,8225,8225,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0958,-108.607,8026,8877,8877,8878,01-01-2019 00:01,05-01-2020 23:01,PPA
39.0958,-108.607,8027,8877,8877,8877,01-01-2019 00:01,05-01-2020 23:01,PPA
39.1312,-108.555,8028,8874,8874,8879,01-01-2019 00:07,05-01-2020 23:01,PPA
39.1312,-108.555,8029,8879,8879,8879,01-01-2019 00:00,05-01-2020 23:01,PPA
39.2068,-108.707,8030,8668,8668,8668,01-01-2019 00:00,05-01-2020 23:01,PPA
39.2068,-108.707,8031,8669,8669,8668,01-01-2019 00:01,05-01-2020 23:01,PPA
39.0917,-108.483,8032,8858,8858,8854,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0917,-108.483,8033,8852,8852,8841,01-01-2019 00:00,05-01-2020 23:00,PPA
39.1591,-108.734,8068,7664,7664,7676,04-01-2019 04:59,05-01-2020 17:04,PPA
39.1591,-108.734,8069,7680,7680,7676,02-01-2019 06:57,05-01-2020 17:04,PPA
34.5751,-112.451,8654,2648,2648,2648,01-01-2019 00:00,20-06-2019 00:00,PPA
34.5751,-112.451,8655,2648,2648,2648,01-01-2019 00:00,20-06-2019 00:00,PPA
35.816,-106.675,8716,8875,8875,8876,02-01-2019 13:01,05-01-2020 23:00,PPA
35.816,-106.675,8717,8875,8875,8875,01-01-2019 00:01,05-01-2020 23:00,PPA
39.0688,-108.565,8954,8075,8075,8070,01-01-2019 00:00,21-12-2019 19:02,PPA
39.0688,-108.565,8955,8063,8063,8068,30-01-2019 23:01,20-12-2019 17:02,PPA
39.1331,-108.58,9254,8679,8679,8679,01-01-2019 00:00,05-01-2020 23:00,PPA
39.1331,-108.58,9255,8680,8680,8680,01-01-2019 00:00,05-01-2020 23:00,PPA
39.0888,-108.635,9308,8737,8737,8738,01-01-2019 00:01,05-01-2020 23:27,PPA
39.0888,-108.635,9309,8728,8728,8722,01-01-2019 00:01,05-01-2020 23:28,PPA
39.06,-108.7,9487,5503,5503,5643,01-01-2019 04:20,05-01-2020 23:01,PPA
33.0636,-112.016,9556,6508,6508,6508,02-01-2019 13:00,05-01-2020 23:00,PPA
33.0636,-112.016,9557,6851,6851,6851,01-01-2019 00:00,05-01-2020 23:00,PPA
35.0621,-106.508,9730,6167,6167,6170,01-01-2019 04:01,05-01-2020 23:02,PPA
35.0621,-106.508,9731,5604,5604,5603,01-01-2019 04:08,05-01-2020 23:02,PPA
